,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2014,Ezingoleni,KZN215,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Other,0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Total By Income Source,2090041,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Organs of State,0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Commercial,2090041,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Households,0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Other,0,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Total By Customer Group,2090041,KwaZulu-Natal,30.5928401,30.5928401
2014,Ray Nkonyeni,KZN216,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,12085018,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Receivables from Non-exchange Transactions - Property Rates,79618963,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Receivables from Exchange Transactions - Waste Management,12719676,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Interest on Arrear Debtor Accounts,21334731,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Other,20936108,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Total By Income Source,146694496,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Organs of State,24765449,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Commercial,15810072,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Households,106118975,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Other,0,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Total By Customer Group,146694496,KwaZulu-Natal,29.9277947,29.9277947
2014,uMshwathi,KZN221,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Receivables from Non-exchange Transactions - Property Rates,33362621,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Receivables from Exchange Transactions - Waste Management,3094507,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,727612,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Interest on Arrear Debtor Accounts,35707210,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Other,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Total By Income Source,72891950,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Organs of State,29022540,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Commercial,5257007,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Households,38612403,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Other,0,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Total By Customer Group,72891950,KwaZulu-Natal,30.182022,30.182022
2014,uMngeni,KZN222,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,19137509,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Receivables from Non-exchange Transactions - Property Rates,37338933,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Receivables from Exchange Transactions - Waste Management,2165860,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,543622,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Other,5667698,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Total By Income Source,64853622,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Organs of State,3891217,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Commercial,3242682,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Households,35669493,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Other,22050231,KwaZulu-Natal,30.3204873,30.3204873
2014,uMngeni,KZN222,AUDA,Total By Customer Group,64853623,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,5627133,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Receivables from Non-exchange Transactions - Property Rates,20783675,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Receivables from Exchange Transactions - Waste Management,7453223,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,3894343,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Other,25217192,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Total By Income Source,62975566,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Organs of State,3148778,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Commercial,6297557,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Households,52269719,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Other,1259512,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Total By Customer Group,62975566,KwaZulu-Natal,30.3204873,30.3204873
2014,Impendle,KZN224,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Receivables from Non-exchange Transactions - Property Rates,1117025,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Receivables from Exchange Transactions - Waste Management,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Other,321281,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Total By Income Source,1438306,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Organs of State,285349,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Commercial,999721,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Households,150762,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Other,2474,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Total By Customer Group,1438306,KwaZulu-Natal,30.5743164,30.5743164
2014,Mkhambathini,KZN226,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Receivables from Non-exchange Transactions - Property Rates,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Receivables from Exchange Transactions - Waste Management,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,5931645,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Other,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Total By Income Source,5931645,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Organs of State,498962,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Commercial,3126718,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Households,1422763,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Other,883202,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Total By Customer Group,5931645,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Receivables from Non-exchange Transactions - Property Rates,6808066,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Receivables from Exchange Transactions - Waste Management,257654,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Other,1189366,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Total By Income Source,8255086,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Organs of State,1302988,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Commercial,1979995,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Households,2658884,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Other,2313219,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Total By Customer Group,8255086,KwaZulu-Natal,30.112735,30.112735
2014,Emnambithi/Ladysmith,KZN232,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,33279703,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Receivables from Non-exchange Transactions - Property Rates,94991579,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Receivables from Exchange Transactions - Waste Water Management,7974653,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Receivables from Exchange Transactions - Waste Management,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Other,-3485036,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Total By Income Source,132760899,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Organs of State,22982871,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Commercial,18996114,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Households,75182861,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Other,15599053,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Total By Customer Group,132760899,KwaZulu-Natal,29.8352303,29.8352303
2014,Indaka,KZN233,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,1369,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Receivables from Non-exchange Transactions - Property Rates,1708680,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Receivables from Exchange Transactions - Waste Management,927875,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Other,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Total By Income Source,2637924,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Organs of State,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Commercial,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Households,0,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Other,2637924,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Total By Customer Group,2637924,KwaZulu-Natal,30.5739579,30.5739579
2014,Umtshezi,KZN234,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,11954447,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Receivables from Non-exchange Transactions - Property Rates,70013063,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Receivables from Exchange Transactions - Waste Management,9385556,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Other,2882451,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Total By Income Source,94235517,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Organs of State,22395962,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Commercial,14610692,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Households,55476367,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Other,1752496,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Total By Customer Group,94235517,KwaZulu-Natal,30.2974199,30.2974199
2014,Okhahlamba,KZN235,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Receivables from Non-exchange Transactions - Property Rates,17749896,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Receivables from Exchange Transactions - Waste Management,510902,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Other,2973596,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Total By Income Source,21234394,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Organs of State,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Commercial,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Households,0,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Other,21234394,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Total By Customer Group,21234394,KwaZulu-Natal,29.7807856,29.7807856
2014,Imbabazane,KZN236,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Receivables from Non-exchange Transactions - Property Rates,8968893,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Receivables from Exchange Transactions - Waste Management,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Interest on Arrear Debtor Accounts,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Other,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Total By Income Source,8968893,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Organs of State,8117733,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Commercial,28328,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Households,10424,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Other,812408,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Total By Customer Group,8968893,KwaZulu-Natal,30.107222,30.107222
2014,Endumeni,KZN241,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Trade and Other Receivables from Exchange Transactions - Water,0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Trade and Other Receivables from Exchange Transactions - Electricity,4555332,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Receivables from Non-exchange Transactions - Property Rates,31510350,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Receivables from Exchange Transactions - Waste Water Management,0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Receivables from Exchange Transactions - Waste Management,16815985,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Receivables from Exchange Transactions - Property Rental Debtors,0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Interest on Arrear Debtor Accounts,11241059,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Other,47957399,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Total By Income Source,112080125,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Debtors Age Analysis By Customer Group,0,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Organs of State,3908395,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Commercial,7925274,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Households,79554230,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Other,20692226,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Total By Customer Group,112080125,KwaZulu-Natal,30.0202964,30.0202964
2014,Nqutu,KZN242,AUDA,Debtors Age Analysis By Income Source,0,KwaZulu-Natal,29.3250347,29.3250347
