,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2014,Alfred Nzo,DC44,AUDA,Total By Income Source,71259189,KwaZulu-Natal,29.6035495,29.6035495
2014,Alfred Nzo,DC44,AUDA,Total By Customer Group,71259189,KwaZulu-Natal,29.6035495,29.6035495
2014,Sekhukhune,DC47,AUDA,Total By Income Source,442088041,Eastern Cape,28.8596804,28.8596804
2014,Sekhukhune,DC47,AUDA,Total By Customer Group,442088041,Eastern Cape,28.8596804,28.8596804
2014,West Rand,DC48,AUDA,Total By Income Source,7531,Limpopo,29.9740534,29.9740534
2014,West Rand,DC48,AUDA,Total By Customer Group,7531,Limpopo,29.9740534,29.9740534
2014,Central Karoo,DC5,AUDA,Total By Income Source,560552,Gauteng,27.4556388,27.4556388
2014,Central Karoo,DC5,AUDA,Total By Customer Group,560552,Gauteng,27.4556388,27.4556388
2014,Namakwa,DC6,AUDA,Total By Income Source,795516,Western Cape,22.2384017,22.2384017
2014,Namakwa,DC6,AUDA,Total By Customer Group,795516,Western Cape,22.2384017,22.2384017
2014,Pixley ka Seme,DC7,AUDA,Total By Income Source,1127592,Northern Cape,19.949686,19.949686
2014,Pixley ka Seme,DC7,AUDA,Total By Customer Group,1127592,Northern Cape,19.949686,19.949686
2014,Z F Mgcawu,DC8,AUDA,Total By Income Source,158771,Northern Cape,23.3823545,23.3823545
2014,Z F Mgcawu,DC8,AUDA,Total By Customer Group,158771,Northern Cape,23.3823545,23.3823545
2014,Frances Baard,DC9,AUDA,Total By Income Source,2667646,Northern Cape,21.246215,21.246215
2014,Frances Baard,DC9,AUDA,Total By Customer Group,2667646,Northern Cape,21.246215,21.246215
2014,Dr Beyers Naude,EC101,AUDA,Total By Income Source,62030488,Northern Cape,24.3341432,24.3341432
2014,Dr Beyers Naude,EC101,AUDA,Total By Customer Group,62030488,Northern Cape,24.3341432,24.3341432
2014,Blue Crane Route,EC102,AUDA,Total By Income Source,47080234,Eastern Cape,24.371068,24.371068
2014,Blue Crane Route,EC102,AUDA,Total By Customer Group,47080234,Eastern Cape,24.3341432,24.3341432
2014,Ikwezi,EC103,AUDA,Total By Income Source,26642325,Eastern Cape,24.371068,24.371068
2014,Ikwezi,EC103,AUDA,Total By Customer Group,26642325,Eastern Cape,24.3341432,24.3341432
2014,Makana,EC104,AUDA,Total By Income Source,128393173,Eastern Cape,25.4733554,25.4733554
2014,Makana,EC104,AUDA,Total By Customer Group,128393173,Eastern Cape,25.4733554,25.4733554
2014,Ndlambe,EC105,AUDA,Total By Income Source,140523573,Eastern Cape,24.6192899,24.6192899
2014,Ndlambe,EC105,AUDA,Total By Customer Group,140523573,Eastern Cape,24.6192899,24.6192899
2014,Sundays River Valley,EC106,AUDA,Total By Income Source,9955781,Eastern Cape,26.3249438,26.3249438
2014,Sundays River Valley,EC106,AUDA,Total By Customer Group,9955781,Eastern Cape,26.3249438,26.3249438
2014,Baviaans,EC107,AUDA,Total By Income Source,5427077,Eastern Cape,26.749645,26.749645
2014,Baviaans,EC107,AUDA,Total By Customer Group,5427077,Eastern Cape,26.749645,26.749645
2014,Kouga,EC108,AUDA,Total By Income Source,140773273,Eastern Cape,25.5681084,25.5681084
2014,Kouga,EC108,AUDA,Total By Customer Group,140773273,Eastern Cape,25.5681084,25.5681084
2014,Kou-Kamma,EC109,AUDA,Total By Income Source,48221901,Eastern Cape,24.0488007,24.0488007
2014,Kou-Kamma,EC109,AUDA,Total By Customer Group,48221901,Eastern Cape,24.0488007,24.0488007
2014,Mbhashe,EC121,AUDA,Total By Income Source,21396824,Eastern Cape,24.8092691,24.8092691
2014,Mbhashe,EC121,AUDA,Total By Customer Group,21396824,Eastern Cape,24.8092691,24.8092691
2014,Mnquma,EC122,AUDA,Total By Income Source,103120740,Eastern Cape,24.0488007,24.0488007
2014,Mnquma,EC122,AUDA,Total By Customer Group,103120740,Eastern Cape,24.0488007,24.0488007
2014,Great Kei,EC123,AUDA,Total By Income Source,54100715,Eastern Cape,28.7664408,28.7664408
2014,Great Kei,EC123,AUDA,Total By Customer Group,54100714,Eastern Cape,28.7664408,28.7664408
2014,Amahlathi,EC124,AUDA,Total By Income Source,54498318,Eastern Cape,28.0186087,28.0186087
2014,Amahlathi,EC124,AUDA,Total By Customer Group,54498318,Eastern Cape,28.0186087,28.0186087
2014,Ngqushwa,EC126,AUDA,Total By Income Source,2188758,Eastern Cape,27.9717606,27.9717606
2014,Ngqushwa,EC126,AUDA,Total By Customer Group,1130134,Eastern Cape,27.9717606,27.9717606
2014,Nkonkobe,EC127,AUDA,Total By Income Source,65174143,Eastern Cape,27.2676116,27.2676116
2014,Nkonkobe,EC127,AUDA,Total By Customer Group,65174144,Eastern Cape,27.2676116,27.2676116
2014,Nxuba,EC128,AUDA,Total By Income Source,11976120,Eastern Cape,27.2676116,27.2676116
2014,Nxuba,EC128,AUDA,Total By Customer Group,8946342,Eastern Cape,27.2676116,27.2676116
2014,Inxuba Yethemba,EC131,AUDA,Total By Income Source,10480043,Eastern Cape,26.8329144,26.8329144
2014,Inxuba Yethemba,EC131,AUDA,Total By Customer Group,10480043,Eastern Cape,26.8329144,26.8329144
2014,Tsolwana,EC132,AUDA,Total By Income Source,33533275,Eastern Cape,26.3249438,26.3249438
2014,Tsolwana,EC132,AUDA,Total By Customer Group,33533275,Eastern Cape,26.3249438,26.3249438
2014,Inkwanca,EC133,AUDA,Total By Income Source,56202834,Eastern Cape,25.3785719,25.3785719
2014,Inkwanca,EC133,AUDA,Total By Customer Group,56202834,Eastern Cape,25.3785719,25.3785719
2014,Lukanji,EC134,AUDA,Total By Income Source,559859544,Eastern Cape,26.1359431,26.1359431
2014,Lukanji,EC134,AUDA,Total By Customer Group,559859544,Eastern Cape,26.1359431,26.1359431
2014,Intsika Yethu,EC135,AUDA,Total By Income Source,12673142,Eastern Cape,26.5137964,26.5137964
2014,Intsika Yethu,EC135,AUDA,Total By Customer Group,12673142,Eastern Cape,26.5137964,26.5137964
2014,Emalahleni,EC136,AUDA,Total By Income Source,124652582,Eastern Cape,26.8910342,26.8910342
2014,Emalahleni,EC136,AUDA,Total By Customer Group,124652582,Eastern Cape,26.8910342,26.8910342
2014,Engcobo,EC137,AUDA,Total By Income Source,5684212,Eastern Cape,27.6434844,27.6434844
2014,Engcobo,EC137,AUDA,Total By Customer Group,5684212,Eastern Cape,27.6434844,27.6434844
2014,Sakhisizwe,EC138,AUDA,Total By Income Source,87671672,Eastern Cape,29.2553229,29.2553229
2014,Sakhisizwe,EC138,AUDA,Total By Customer Group,87671672,Eastern Cape,29.2553229,29.2553229
2014,Elundini,EC141,AUDA,Total By Income Source,30560482,Eastern Cape,27.9834738,27.9834738
2014,Elundini,EC141,AUDA,Total By Customer Group,30560482,Eastern Cape,27.9834738,27.9834738
2014,Senqu,EC142,AUDA,Total By Income Source,28370389,Eastern Cape,27.8311428,27.8311428
2014,Senqu,EC142,AUDA,Total By Customer Group,28370390,Eastern Cape,27.8311428,27.8311428
2014,Maletswai,EC143,AUDA,Total By Income Source,10893099,Eastern Cape,28.3929417,28.3929417
2014,Maletswai,EC143,AUDA,Total By Customer Group,10893098,Eastern Cape,28.3929417,28.3929417
2014,Gariep,EC144,AUDA,Total By Income Source,59372210,Eastern Cape,27.6434844,27.6434844
2014,Gariep,EC144,AUDA,Total By Customer Group,59372210,Eastern Cape,27.6434844,27.6434844
2014,Ngquza Hill,EC153,AUDA,Total By Income Source,39448737,Eastern Cape,26.8910342,26.8910342
2014,Ngquza Hill,EC153,AUDA,Total By Customer Group,39448737,Eastern Cape,26.8910342,26.8910342
2014,Port St Johns,EC154,AUDA,Total By Income Source,19605447,Eastern Cape,25.8521764,25.8521764
2014,Port St Johns,EC154,AUDA,Total By Customer Group,19605447,Eastern Cape,25.8521764,25.8521764
2014,Nyandeni,EC155,AUDA,Total By Income Source,13329339,Eastern Cape,29.6962677,29.6962677
2014,Nyandeni,EC155,AUDA,Total By Customer Group,13329339,Eastern Cape,29.6962677,29.6962677
2014,Mhlontlo,EC156,AUDA,Total By Income Source,29258178,Eastern Cape,29.5457058,29.5457058
2014,Mhlontlo,EC156,AUDA,Total By Customer Group,29258178,Eastern Cape,29.5457058,29.5457058
2014,King Sabata Dalindyebo,EC157,AUDA,Total By Income Source,43511152,Eastern Cape,29.1390642,29.1390642
2014,King Sabata Dalindyebo,EC157,AUDA,Total By Customer Group,43511152,Eastern Cape,29.1390642,29.1390642
2014,Matatiele,EC441,AUDA,Total By Income Source,49827737,Eastern Cape,28.8130675,28.8130675
2014,Matatiele,EC441,AUDA,Total By Customer Group,49827737,Eastern Cape,28.8130675,28.8130675
2014,Umzimvubu,EC442,AUDA,Total By Income Source,30982538,Eastern Cape,28.5797981,28.5797981
2014,Umzimvubu,EC442,AUDA,Total By Customer Group,30982538,Eastern Cape,28.5797981,28.5797981
2014,Mbizana,EC443,AUDA,Total By Income Source,20151028,Eastern Cape,28.7664408,28.7664408
2014,Mbizana,EC443,AUDA,Total By Customer Group,20151028,Eastern Cape,28.7664408,28.7664408
2014,Ntabankulu,EC444,AUDA,Total By Income Source,8620940,Eastern Cape,28.9528645,28.9528645
2014,Ntabankulu,EC444,AUDA,Total By Customer Group,10019893,Eastern Cape,28.9528645,28.9528645
2014,Ekurhuleni,EKU,AUDA,Total By Income Source,12831563787,Eastern Cape,29.8566142,29.8566142
2014,Ekurhuleni,EKU,AUDA,Total By Customer Group,12831563789,Eastern Cape,29.8566142,29.8566142
2014,eThekwini,ETH,AUDA,Total By Income Source,10789655647,Eastern Cape,29.2785638,29.2785638
2014,eThekwini,ETH,AUDA,Total By Customer Group,10789655647,Eastern Cape,29.2785638,29.2785638
2014,Letsemeng,FS161,AUDA,Total By Income Source,12568186,Gauteng,28.3461948,28.3461948
2014,Letsemeng,FS161,AUDA,Total By Customer Group,12568186,Gauteng,28.3461948,28.3461948
2014,Kopanong,FS162,AUDA,Total By Income Source,16448920,KwaZulu-Natal,30.8039474,30.8039474
2014,Kopanong,FS162,AUDA,Total By Customer Group,16448920,KwaZulu-Natal,30.8039474,30.8039474
2014,Mohokare,FS163,AUDA,Total By Income Source,88637520,Free State,25.094045,25.094045
2014,Mohokare,FS163,AUDA,Total By Customer Group,88637520,Free State,25.094045,25.094045
2014,Naledi,FS164,AUDA,Total By Income Source,2356746,Free State,25.4733554,25.4733554
2014,Naledi,FS164,AUDA,Total By Customer Group,2356746,Free State,25.4733554,25.4733554
2014,Masilonyana,FS181,AUDA,Total By Income Source,325994039,Free State,26.9852422,26.9852422
2014,Masilonyana,FS181,AUDA,Total By Customer Group,325994039,Free State,26.9852422,26.9852422
2014,Tokologo,FS182,AUDA,Total By Income Source,63485982,Free State,24.7142918,24.7142918
2014,Tokologo,FS182,AUDA,Total By Customer Group,63485982,Free State,24.7142918,24.7142918
2014,Tswelopele,FS183,AUDA,Total By Income Source,43021422,Free State,26.6081653,26.6081653
2014,Tswelopele,FS183,AUDA,Total By Customer Group,43021422,Free State,26.6081653,26.6081653
2014,Matjhabeng,FS184,AUDA,Total By Income Source,588676092,Free State,25.4733554,25.4733554
2014,Matjhabeng,FS184,AUDA,Total By Customer Group,588676092,Free State,25.4733554,25.4733554
2014,Nala,FS185,AUDA,Total By Income Source,287299561,Free State,25.9467997,25.9467997
2014,Nala,FS185,AUDA,Total By Customer Group,287299561,Free State,25.9467997,25.9467997
2014,Dihlabeng,FS192,AUDA,Total By Income Source,65905302,Free State,26.8910342,26.8910342
2014,Dihlabeng,FS192,AUDA,Total By Customer Group,65905305,Free State,26.8910342,26.8910342
2014,Nketoana,FS193,AUDA,Total By Income Source,239109887,Free State,26.5137964,26.5137964
2014,Nketoana,FS193,AUDA,Total By Customer Group,239109887,Free State,26.5137964,26.5137964
2014,Maluti a Phofung,FS194,AUDA,Total By Income Source,201235900,Free State,28.2058768,28.2058768
2014,Maluti a Phofung,FS194,AUDA,Total By Customer Group,201235900,Free State,28.2058768,28.2058768
2014,Phumelela,FS195,AUDA,Total By Income Source,8122138,Free State,28.4318311,28.4318311
2014,Phumelela,FS195,AUDA,Total By Customer Group,8122137,Free State,28.4318311,28.4318311
2014,Mantsopa,FS196,AUDA,Total By Income Source,248640751,Free State,28.9528645,28.9528645
2014,Mantsopa,FS196,AUDA,Total By Customer Group,248640751,Free State,28.9528645,28.9528645
2014,Ngwathe,FS203,AUDA,Total By Income Source,601975055,Free State,29.2320784,29.2320784
2014,Ngwathe,FS203,AUDA,Total By Customer Group,601975055,Free State,29.2320784,29.2320784
2014,Metsimaholo,FS204,AUDA,Total By Income Source,549914249,Free State,27.2676116,27.2676116
2014,Metsimaholo,FS204,AUDA,Total By Customer Group,549914249,Free State,27.2676116,27.2676116
2014,Mafube,FS205,AUDA,Total By Income Source,35926954,Free State,27.7373373,27.7373373
2014,Mafube,FS205,AUDA,Total By Customer Group,35926954,Free State,27.7373373,27.7373373
2014,Emfuleni,GT421,AUDA,Total By Income Source,3544662178,Free State,27.8277881,27.8277881
2014,Emfuleni,GT421,AUDA,Total By Customer Group,3544662178,Free State,27.8277881,27.8277881
2014,Lesedi,GT423,AUDA,Total By Income Source,347635958,Free State,28.5797981,28.5797981
2014,Lesedi,GT423,AUDA,Total By Customer Group,347635958,Free State,28.5797981,28.5797981
2014,Mogale City,GT481,AUDA,Total By Income Source,934982415,Gauteng,27.784246,27.784246
2014,Mogale City,GT481,AUDA,Total By Customer Group,934982415,Gauteng,27.784246,27.784246
2014,Randfontein,GT482,AUDA,Total By Income Source,40067231,Gauteng,28.4396756,28.4396756
2014,Randfontein,GT482,AUDA,Total By Customer Group,40067231,Gauteng,28.4396756,28.4396756
2014,City of Johannesburg,JHB,AUDA,Total By Income Source,20369146000,Gauteng,27.5965403,27.5965403
2014,City of Johannesburg,JHB,AUDA,Total By Customer Group,20369146000,Gauteng,27.5965403,27.5965403
2014,Vulamehlo,KZN211,AUDA,Total By Income Source,3423578,Gauteng,27.6786847,27.6786847
2014,Vulamehlo,KZN211,AUDA,Total By Customer Group,3423578,Gauteng,27.6786847,27.6786847
2014,Umdoni,KZN212,AUDA,Total By Income Source,45038215,Gauteng,27.9717606,27.9717606
2014,Umdoni,KZN212,AUDA,Total By Customer Group,45038215,Gauteng,27.9717606,27.9717606
2014,Umzumbe,KZN213,AUDA,Total By Income Source,4297164,KwaZulu-Natal,30.5739579,30.5739579
2014,Umzumbe,KZN213,AUDA,Total By Customer Group,4297164,KwaZulu-Natal,30.5739579,30.5739579
2014,uMuziwabantu,KZN214,AUDA,Total By Income Source,9712625,KwaZulu-Natal,30.6890055,30.6890055
2014,uMuziwabantu,KZN214,AUDA,Total By Customer Group,9712625,KwaZulu-Natal,30.6890055,30.6890055
2014,Ezingoleni,KZN215,AUDA,Total By Income Source,2090041,KwaZulu-Natal,30.5928401,30.5928401
2014,Ezingoleni,KZN215,AUDA,Total By Customer Group,2090041,KwaZulu-Natal,30.5928401,30.5928401
2014,Ray Nkonyeni,KZN216,AUDA,Total By Income Source,146694496,KwaZulu-Natal,29.9277947,29.9277947
2014,Ray Nkonyeni,KZN216,AUDA,Total By Customer Group,146694496,KwaZulu-Natal,29.9277947,29.9277947
2014,uMshwathi,KZN221,AUDA,Total By Income Source,72891950,KwaZulu-Natal,30.182022,30.182022
2014,uMshwathi,KZN221,AUDA,Total By Customer Group,72891950,KwaZulu-Natal,30.182022,30.182022
2014,uMngeni,KZN222,AUDA,Total By Income Source,64853622,KwaZulu-Natal,30.3639319,30.3639319
2014,uMngeni,KZN222,AUDA,Total By Customer Group,64853623,KwaZulu-Natal,30.3204873,30.3204873
2014,Mpofana,KZN223,AUDA,Total By Income Source,62975566,KwaZulu-Natal,30.3639319,30.3639319
2014,Mpofana,KZN223,AUDA,Total By Customer Group,62975566,KwaZulu-Natal,30.3204873,30.3204873
2014,Impendle,KZN224,AUDA,Total By Income Source,1438306,KwaZulu-Natal,30.5743164,30.5743164
2014,Impendle,KZN224,AUDA,Total By Customer Group,1438306,KwaZulu-Natal,30.5743164,30.5743164
2014,Mkhambathini,KZN226,AUDA,Total By Income Source,5931645,KwaZulu-Natal,30.112735,30.112735
2014,Mkhambathini,KZN226,AUDA,Total By Customer Group,5931645,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Total By Income Source,8255086,KwaZulu-Natal,30.112735,30.112735
2014,Richmond,KZN227,AUDA,Total By Customer Group,8255086,KwaZulu-Natal,30.112735,30.112735
2014,Emnambithi/Ladysmith,KZN232,AUDA,Total By Income Source,132760899,KwaZulu-Natal,29.8352303,29.8352303
2014,Emnambithi/Ladysmith,KZN232,AUDA,Total By Customer Group,132760899,KwaZulu-Natal,29.8352303,29.8352303
2014,Indaka,KZN233,AUDA,Total By Income Source,2637924,KwaZulu-Natal,30.5739579,30.5739579
2014,Indaka,KZN233,AUDA,Total By Customer Group,2637924,KwaZulu-Natal,30.5739579,30.5739579
2014,Umtshezi,KZN234,AUDA,Total By Income Source,94235517,KwaZulu-Natal,30.2974199,30.2974199
2014,Umtshezi,KZN234,AUDA,Total By Customer Group,94235517,KwaZulu-Natal,30.2974199,30.2974199
2014,Okhahlamba,KZN235,AUDA,Total By Income Source,21234394,KwaZulu-Natal,29.7807856,29.7807856
2014,Okhahlamba,KZN235,AUDA,Total By Customer Group,21234394,KwaZulu-Natal,29.7807856,29.7807856
2014,Imbabazane,KZN236,AUDA,Total By Income Source,8968893,KwaZulu-Natal,30.107222,30.107222
2014,Imbabazane,KZN236,AUDA,Total By Customer Group,8968893,KwaZulu-Natal,30.107222,30.107222
2014,Endumeni,KZN241,AUDA,Total By Income Source,112080125,KwaZulu-Natal,30.0202964,30.0202964
2014,Endumeni,KZN241,AUDA,Total By Customer Group,112080125,KwaZulu-Natal,30.0202964,30.0202964
2014,Nqutu,KZN242,AUDA,Total By Income Source,17523918,KwaZulu-Natal,29.3250347,29.3250347
2014,Nqutu,KZN242,AUDA,Total By Customer Group,17523918,KwaZulu-Natal,29.3250347,29.3250347
2014,Msinga,KZN244,AUDA,Total By Income Source,7670644,KwaZulu-Natal,29.6864574,29.6864574
2014,Msinga,KZN244,AUDA,Total By Customer Group,7670644,KwaZulu-Natal,29.6864574,29.6864574
2014,Umvoti,KZN245,AUDA,Total By Income Source,33209218,KwaZulu-Natal,30.2343393,30.2343393
2014,Umvoti,KZN245,AUDA,Total By Customer Group,33209218,KwaZulu-Natal,30.2343393,30.2343393
2014,Newcastle,KZN252,AUDA,Total By Income Source,522181845,KwaZulu-Natal,30.6746303,30.6746303
2014,Newcastle,KZN252,AUDA,Total By Customer Group,522181845,KwaZulu-Natal,30.6746303,30.6746303
2014,Emadlangeni,KZN253,AUDA,Total By Income Source,22610927,KwaZulu-Natal,30.4357631,30.4357631
2014,Emadlangeni,KZN253,AUDA,Total By Customer Group,22610927,KwaZulu-Natal,30.4357631,30.4357631
2014,Dannhauser,KZN254,AUDA,Total By Income Source,14488447,KwaZulu-Natal,30.6199895,30.6199895
2014,Dannhauser,KZN254,AUDA,Total By Customer Group,14488447,KwaZulu-Natal,30.6199895,30.6199895
2014,eDumbe,KZN261,AUDA,Total By Income Source,70028355,KwaZulu-Natal,29.9971769,29.9971769
2014,eDumbe,KZN261,AUDA,Total By Customer Group,70028355,KwaZulu-Natal,29.9971769,29.9971769
2014,uPhongolo,KZN262,AUDA,Total By Income Source,86709397,KwaZulu-Natal,30.315775,30.315775
2014,uPhongolo,KZN262,AUDA,Total By Customer Group,86709397,KwaZulu-Natal,30.315775,30.315775
2014,Abaqulusi,KZN263,AUDA,Total By Income Source,67042561,KwaZulu-Natal,30.0202964,30.0202964
2014,Abaqulusi,KZN263,AUDA,Total By Customer Group,67042561,KwaZulu-Natal,30.0202964,30.0202964
2014,Nongoma,KZN265,AUDA,Total By Income Source,19818944,KwaZulu-Natal,30.8039474,30.8039474
2014,Nongoma,KZN265,AUDA,Total By Customer Group,19818944,KwaZulu-Natal,30.8039474,30.8039474
2014,Umhlabuyalingana,KZN271,AUDA,Total By Income Source,15649848,KwaZulu-Natal,31.5370003,31.5370003
2014,Umhlabuyalingana,KZN271,AUDA,Total By Customer Group,15649848,KwaZulu-Natal,31.5370003,31.5370003
2014,Jozini,KZN272,AUDA,Total By Income Source,51126468,KwaZulu-Natal,30.9876321,30.9876321
2014,Jozini,KZN272,AUDA,Total By Customer Group,51126468,KwaZulu-Natal,30.9876321,30.9876321
2014,The Big 5 False Bay,KZN273,AUDA,Total By Income Source,15207977,KwaZulu-Natal,31.7195459,31.7195459
2014,The Big 5 False Bay,KZN273,AUDA,Total By Customer Group,15207977,KwaZulu-Natal,31.7195459,31.7195459
2014,Hlabisa,KZN274,AUDA,Total By Income Source,1691355,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total By Customer Group,1691355,KwaZulu-Natal,32.4467238,32.4467238
2014,Mtubatuba,KZN275,AUDA,Total By Income Source,50545191,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total By Customer Group,50545191,KwaZulu-Natal,32.0650697,32.0650697
2014,Mfolozi,KZN281,AUDA,Total By Income Source,6260082,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total By Customer Group,6260082,KwaZulu-Natal,32.3107517,32.3107517
2014,uMhlathuze,KZN282,AUDA,Total By Income Source,182094184,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total By Customer Group,182094184,KwaZulu-Natal,31.8648002,31.8648002
2014,Ntambanana,KZN283,AUDA,Total By Income Source,1153797,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total By Customer Group,1153797,KwaZulu-Natal,32.2880726,32.2880726
2014,uMlalazi,KZN284,AUDA,Total By Income Source,32765119,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total By Customer Group,32765119,KwaZulu-Natal,32.259717,32.259717
2014,Mthonjaneni,KZN285,AUDA,Total By Income Source,11875770,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total By Customer Group,11875770,KwaZulu-Natal,31.947311,31.947311
2014,Nkandla,KZN286,AUDA,Total By Income Source,24893584,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total By Customer Group,24893584,KwaZulu-Natal,31.7394939,31.7394939
2014,Mandeni,KZN291,AUDA,Total By Income Source,93785347,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total By Customer Group,93785347,KwaZulu-Natal,31.4913182,31.4913182
2014,KwaDukuza,KZN292,AUDA,Total By Income Source,180767353,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total By Customer Group,180767353,KwaZulu-Natal,31.3998995,31.3998995
2014,Ndwedwe,KZN293,AUDA,Total By Income Source,9988236,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total By Customer Group,9988236,KwaZulu-Natal,31.0894002,31.0894002
2014,Maphumulo,KZN294,AUDA,Total By Income Source,6988971,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total By Customer Group,6988971,KwaZulu-Natal,31.4684703,31.4684703
2014,Ingwe,KZN431,AUDA,Total By Income Source,8818729,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total By Customer Group,8818729,KwaZulu-Natal,31.2892229,31.2892229
2014,Kwa Sani,KZN432,AUDA,Total By Income Source,1955144,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total By Customer Group,1955144,KwaZulu-Natal,30.9417368,30.9417368
2014,Greater Kokstad,KZN433,AUDA,Total By Income Source,33725943,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total By Customer Group,33725943,KwaZulu-Natal,31.03351,31.03351
2014,Ubuhlebezwe,KZN434,AUDA,Total By Income Source,17142945,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total By Customer Group,17142945,KwaZulu-Natal,29.8815203,29.8815203
2014,Umzimkhulu,KZN435,AUDA,Total By Income Source,6177916,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total By Customer Group,6177916,KwaZulu-Natal,29.5107708,29.5107708
2014,Greater Giyani,LIM331,AUDA,Total By Income Source,135195882,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total By Customer Group,135195882,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Letaba,LIM332,AUDA,Total By Income Source,78298040,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total By Customer Group,78298040,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Tzaneen,LIM333,AUDA,Total By Income Source,98092371,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total By Customer Group,98092371,KwaZulu-Natal,29.6962677,29.6962677
2014,Maruleng,LIM335,AUDA,Total By Income Source,17785182,Limpopo,30.8039474,30.8039474
2014,Maruleng,LIM335,AUDA,Total By Customer Group,17785184,Limpopo,30.8039474,30.8039474
2014,Musina,LIM341,AUDA,Total By Income Source,22864215,Limpopo,30.2974199,30.2974199
2014,Musina,LIM341,AUDA,Total By Customer Group,22864215,Limpopo,30.2974199,30.2974199
2014,Mutale,LIM342,AUDA,Total By Income Source,5424107,Limpopo,30.0665236,30.0665236
2014,Mutale,LIM342,AUDA,Total By Customer Group,5424107,Limpopo,30.0665236,30.0665236
2014,Thulamela,LIM343,AUDA,Total By Income Source,277989470,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total By Customer Group,277989470,Limpopo,30.9576681,30.9576681
2014,Blouberg,LIM351,AUDA,Total By Income Source,36646085,Limpopo,29.6962677,29.6962677
2014,Blouberg,LIM351,AUDA,Total By Customer Group,36646085,Limpopo,29.6962677,29.6962677
2014,Aganang,LIM352,AUDA,Total By Income Source,70674588,Limpopo,30.8039474,30.8039474
2014,Aganang,LIM352,AUDA,Total By Customer Group,70674588,Limpopo,30.8039474,30.8039474
2014,Molemole,LIM353,AUDA,Total By Income Source,66352068,Limpopo,30.6199895,30.6199895
2014,Molemole,LIM353,AUDA,Total By Customer Group,66352068,Limpopo,30.6199895,30.6199895
2014,Polokwane,LIM354,AUDA,Total By Income Source,597875175,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total By Customer Group,597875174,Limpopo,28.9950702,28.9950702
2014,Lepele-Nkumpi,LIM355,AUDA,Total By Income Source,116092071,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total By Customer Group,116092072,Limpopo,29.0925356,29.0925356
2014,Thabazimbi,LIM361,AUDA,Total By Income Source,71780560,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total By Customer Group,0,Limpopo,29.6962677,29.6962677
2014,Mookgopong,LIM364,AUDA,Total By Income Source,32619555,Limpopo,29.4485367,29.4485367
2014,Mookgopong,LIM364,AUDA,Total By Customer Group,32619555,Limpopo,29.4485367,29.4485367
2014,Modimolle,LIM365,AUDA,Total By Income Source,95876934,Limpopo,29.6499162,29.6499162
2014,Modimolle,LIM365,AUDA,Total By Customer Group,95876934,Limpopo,29.6499162,29.6499162
2014,Bela-Bela,LIM366,AUDA,Total By Income Source,132713657,Limpopo,27.3616476,27.3616476
2014,Bela-Bela,LIM366,AUDA,Total By Customer Group,132713657,Limpopo,27.3616476,27.3616476
2014,Ephraim Mogale,LIM471,AUDA,Total By Income Source,37516076,Limpopo,28.7664408,28.7664408
